id,user_id,account_id,category,date,merchant,amount,currency,other,is_removed
ozG4Lnq5r9hkmwlJnenNSMnNGwGopJHk3RVbN,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
ggGKJWnb8ksNAkv1QZQoi9km8g8qdES4Xg75z,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
8rdeREMp3qsr9e4QbqbDfkDv545xGlFKywJ8q,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
EQpGrDm91vFGAnyZ3936Hmdqv8vb9VC9LX5m1,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
Wx7v4DjRdzH6QEReyNypCVa1zkz4gDtwGlQj7,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
APZ89EAnepIAJn6gD9DBHlzybvbR54t6v1x5E,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
GMgvkD9QpoSMlxZkvqvAIMjrWbWzZVHA417oP,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
nrGaJnl5Kws846gBeZepHeNpWxW8MBIKB6MQb,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
bMGvjWkx1gSQA3nMXpXqTeAzGrGLgDINwV677,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
mKGd9nR5qbu6aDd5p8pWCmnWyvyqB5CM5LQXQ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
y7XLbnNVj5CBnXPZ4d4Kh3AKXDXn5QSWQy8wP,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
9zaQwE18xKhAgnVE4L4KHVgkoEo17wtVmR9gy,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
vNwZRndq4ATKeXNDx9xWHzrWkZkAqDfnDWZ16,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,q3GPjyrRB9FoJ4KqMVMmHvnPzwG3aqtLxXBpa,[object Object],NULL,NULL,1000,USD,NULL,0
JpqvbDlE89SlrxnRkzkJHZN3wEw1gBuoLdek4,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
kl63mW9yGkUMxAJb383aIwz46v6VjbIzbW1oE,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
lkGx1nvZldfDdmJ53e31fwj1GyGnZrIEvZmRQ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
q3GPjyrRB9FoJ4KqMVMmHVZBWgWxaqtNqdyR3,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
KoKvVDqnEZtqzL3nRlRKHa3xdVdBAWHGvVD1j,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2023-12-23,NULL,78.5,USD,NULL,0
rxGk5nzJ39HZjorqBnBgHPngG3Go5qiavlk1W,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
zeGp5XPm79HyVdNo9w96hPxnpRpbWoiwGoXQD,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
BjME5bGRQ9IjMqpQVNVgFX3MRkReVwiAGwxg7,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
3Rr4vAjKqdT1XrLZ7e7VTlxEL9LvmdtMaqVEq,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
xjG1Xn4rP5IzJvNQdRdDT7BDb8bRgQCJEnKe6,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
dLkvJ6Wwp8slnw1pgJgBHlAPENEb5atD3ZnRB,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2023-11-23,NULL,78.5,USD,NULL,0
aZ8v3bgeM9HdWJ1aw8wGhAGWZQZ6jbT197KD1,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
4RzNV57rKGToZQ4JbabvHbrzD6DwdnCnxdRL3,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
NEBvnDzRGgczxaXgkrkdTMN4QbQ1P6Hn1WAQx,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
PlxvED3bqoU3awzrxGxRhBmPE4Ey7VCQ47yA8,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
JpqvbDlE89SlrxnRkzkJHZN3wEw1gBuoLdekn,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
kl63mW9yGkUMxAJb383aIwz46v6VjbIzbW1oa,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2023-10-24,NULL,78.5,USD,NULL,0
lkGx1nvZldfDdmJ53e31fwj1GyGnZrIEvZmR6,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
q3GPjyrRB9FoJ4KqMVMmHVZBWgWxaqtNqdyRX,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
KoKvVDqnEZtqzL3nRlRKHa3xdVdBAWHGvVD1W,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
rxGk5nzJ39HZjorqBnBgHPngG3Go5qiavlk1r,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
zeGp5XPm79HyVdNo9w96hPxnpRpbWoiwGoXQ4,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
BjME5bGRQ9IjMqpQVNVgFX3MRkReVwiAGwxgm,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2023-09-24,NULL,78.5,USD,NULL,0
3Rr4vAjKqdT1XrLZ7e7VTlxEL9LvmdtMaqVEo,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
xjG1Xn4rP5IzJvNQdRdDT7BDb8bRgQCJEnKKD,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
dLkvJ6Wwp8slnw1pgJgBHlAPENEb5atD3Znnv,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
aZ8v3bgeM9HdWJ1aw8wGhAGWZQZ6jbT197KKr,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
4RzNV57rKGToZQ4JbabvHbrzD6DwdnCnxdRRZ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
NEBvnDzRGgczxaXgkrkdTMN4QbQ1P6Hn1WAAq,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2023-08-25,NULL,78.5,USD,NULL,0
PlxvED3bqoU3awzrxGxRhBmPE4Ey7VCQ47yyZ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
jW9BgnybAPi7emL3z8zWHMgWovo5Q3HZ31RRL,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
7Kx7VDZpBluAgBVNMwMJHwbx6d61jvIMGgBBp,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
epGlJWAvo1SPJqzb848EtGnX9x9Lzjs7wL33m,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
QqdwWDxJKmtxvDoGa3aVhaAjQXQzZbH3dplll,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
Z4ZXjWQqNeIQvNmJReRBTxkgymyo8XCrjg11a,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2023-07-26,NULL,78.5,USD,NULL,0
M8zvZDr7AoSr3Bqjbmb8fJZaeMekgDieo9RRp,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
1RqdwENlGmToL8pP494xHm7r9z9Me1CZw5PPj,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
LkrvbDKVWofKBqlR8e87HAzdWqW4p9TlJPWWn,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
pByNXnK5z9UkAdq9ZjZ5SrN5oDoAd9fExLQQZ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
ozG4Lnq5r9hkmwlJnenNSMnNGwGopJHk3RVV3,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
ggGKJWnb8ksNAkv1QZQoi9km8g8qdES4Xg77m,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2023-06-26,NULL,78.5,USD,NULL,0
8rdeREMp3qsr9e4QbqbDfkDv545xGlFKywJJA,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
EQpGrDm91vFGAnyZ3936Hmdqv8vb9VC9LX55y,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
Wx7v4DjRdzH6QEReyNypCVa1zkz4gDtwGlQQb,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
APZ89EAnepIAJn6gD9DBHlzybvbR54t6v1xxj,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
GMgvkD9QpoSMlxZkvqvAIMjrWbWzZVHA41779,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
nrGaJnl5Kws846gBeZepHeNpWxW8MBIKB6MMR,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2023-05-27,NULL,78.5,USD,NULL,0
bMGvjWkx1gSQA3nMXpXqTeAzGrGLgDINwV66e,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
mKGd9nR5qbu6aDd5p8pWCmnWyvyqB5CM5LQQl,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
y7XLbnNVj5CBnXPZ4d4Kh3AKXDXn5QSWQy881,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
9zaQwE18xKhAgnVE4L4KHVgkoEo17wtVmR99z,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
vNwZRndq4ATKeXNDx9xWHzrWkZkAqDfnDWZZo,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
RKav1Dd8roudN63G9x9XhE17VoVavWHXQRooR,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2023-04-27,NULL,78.5,USD,NULL,0
6q3jBEQgzdtA6PLyWxWgHDJejdjM6AtbRgPP8,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
XdevwW78aBT7ZdNK9r9oHPlwdEdjyNiPRdvv1,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
DeLAwDb8MVHbexZaqjqGHWpl3R3xJBhE8vLLE,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
V3jvgDPWxrFPejGNQbQrtGAM3v3d1bspJWZZn,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
wPGM5maKNJIy1gL6jKjqhDWnEAElB6tq6r11L,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
5lBPVmeor6UAnle1N3NGHKyBX4X57mt3DZQQb,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2023-03-28,NULL,78.5,USD,NULL,0
JpqvbDlE89SlrxnRkzkJHZN3wEw1gBuoLdeen,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
kl63mW9yGkUMxAJb383aIwz46v6VjbIzbW11a,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
lkGx1nvZldfDdmJ53e31fwj1GyGnZrIEvZmm6,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
q3GPjyrRB9FoJ4KqMVMmHVZBWgWxaqtNqdyyX,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
KoKvVDqnEZtqzL3nRlRKHa3xdVdBAWHGvVDDW,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
rxGk5nzJ39HZjorqBnBgHPngG3Go5qiavlkkr,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2023-02-26,NULL,78.5,USD,NULL,0
zeGp5XPm79HyVdNo9w96hPxnpRpbWoiwGoXX4,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
BjME5bGRQ9IjMqpQVNVgFX3MRkReVwiAGwxxm,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
3Rr4vAjKqdT1XrLZ7e7VTlxEL9LvmdtMaqVVo,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
xjG1Xn4rP5IzJvNQdRdDT7BDb8bRgQCJEnKMD,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
dLkvJ6Wwp8slnw1pgJgBHlAPENEb5atD3Znyv,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
aZ8v3bgeM9HdWJ1aw8wGhAGWZQZ6jbT197K6r,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2023-01-27,NULL,78.5,USD,NULL,0
4RzNV57rKGToZQ4JbabvHbrzD6DwdnCnxdRpZ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
NEBvnDzRGgczxaXgkrkdTMN4QbQ1P6Hn1WA8q,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
PlxvED3bqoU3awzrxGxRhBmPE4Ey7VCQ47yLZ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
jW9BgnybAPi7emL3z8zWHMgWovo5Q3HZ31RKL,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
7Kx7VDZpBluAgBVNMwMJHwbx6d61jvIMGgBbp,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
epGlJWAvo1SPJqzb848EtGnX9x9Lzjs7wL3vm,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2022-12-28,NULL,78.5,USD,NULL,0
QqdwWDxJKmtxvDoGa3aVhaAjQXQzZbH3dplPl,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
Z4ZXjWQqNeIQvNmJReRBTxkgymyo8XCrjg1aa,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
M8zvZDr7AoSr3Bqjbmb8fJZaeMekgDieo9RXp,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
1RqdwENlGmToL8pP494xHm7r9z9Me1CZw5P9j,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
LkrvbDKVWofKBqlR8e87HAzdWqW4p9TlJPW6n,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
pByNXnK5z9UkAdq9ZjZ5SrN5oDoAd9fExLQlZ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2022-11-28,NULL,78.5,USD,NULL,0
ozG4Lnq5r9hkmwlJnenNSMnNGwGopJHk3RVQ3,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
ggGKJWnb8ksNAkv1QZQoi9km8g8qdES4Xg7Nm,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
8rdeREMp3qsr9e4QbqbDfkDv545xGlFKywJ7A,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
EQpGrDm91vFGAnyZ3936Hmdqv8vb9VC9LX58y,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
Wx7v4DjRdzH6QEReyNypCVa1zkz4gDtwGlQ3b,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
APZ89EAnepIAJn6gD9DBHlzybvbR54t6v1xLj,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2022-10-29,NULL,78.5,USD,NULL,0
GMgvkD9QpoSMlxZkvqvAIMjrWbWzZVHA417K9,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
nrGaJnl5Kws846gBeZepHeNpWxW8MBIKB6M9R,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
bMGvjWkx1gSQA3nMXpXqTeAzGrGLgDINwV6ne,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
mKGd9nR5qbu6aDd5p8pWCmnWyvyqB5CM5LQel,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
y7XLbnNVj5CBnXPZ4d4Kh3AKXDXn5QSWQy8P1,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
